CITY,DISTRICT,GEOCODE,DAYTIME,T,TD,RH,WD,WS,BF,AT,Wx,Wx_n,PoP6h,PoP12h,get_day
高雄市,大社區,6401600,2019-05-13 06:00:00,25,24,96,偏北風,1,<= 1,28,晴,01,0,0,2019-05-12
高雄市,大社區,6401600,2019-05-13 09:00:00,28,27,94,偏西風,2,<= 1,33,多雲,04,0,0,2019-05-12
高雄市,大社區,6401600,2019-05-13 12:00:00,30,30,94,偏西風,3,2,36,晴,01,0,0,2019-05-12
高雄市,大社區,6401600,2019-05-13 15:00:00,30,28,87,偏西風,2,<= 1,35,晴,01,0,0,2019-05-12
高雄市,大社區,6401600,2019-05-13 18:00:00,29,27,88,西南風,2,<= 1,33,多雲,04,0,0,2019-05-12
高雄市,大社區,6401600,2019-05-13 21:00:00,27,26,94,偏南風,1,<= 1,31,多雲,04,0,0,2019-05-12
高雄市,仁武區,6401700,2019-05-13 00:00:00,27,26,96,偏北風,1,<= 1,31,晴,01,0,0,2019-05-12
高雄市,仁武區,6401700,2019-05-13 03:00:00,26,25,97,偏北風,1,<= 1,30,晴,01,0,0,2019-05-12
高雄市,仁武區,6401700,2019-05-13 06:00:00,25,24,95,偏北風,1,<= 1,29,晴,01,0,0,2019-05-12
高雄市,仁武區,6401700,2019-05-13 09:00:00,28,27,94,偏西風,2,<= 1,33,多雲,04,0,0,2019-05-12
高雄市,仁武區,6401700,2019-05-13 12:00:00,30,29,94,偏西風,3,2,36,晴,01,0,0,2019-05-12
高雄市,仁武區,6401700,2019-05-13 15:00:00,30,28,88,偏西風,2,<= 1,35,晴,01,0,0,2019-05-12
高雄市,仁武區,6401700,2019-05-13 18:00:00,29,27,90,西南風,2,<= 1,33,多雲,04,0,0,2019-05-12
高雄市,仁武區,6401700,2019-05-13 21:00:00,27,26,95,偏南風,1,<= 1,32,多雲,04,0,0,2019-05-12
高雄市,鳥松區,6401800,2019-05-13 00:00:00,26,24,88,偏北風,1,<= 1,30,晴,01,0,10,2019-05-12
高雄市,鳥松區,6401800,2019-05-13 03:00:00,25,23,90,偏北風,1,<= 1,28,晴,01,0,10,2019-05-12
高雄市,鳥松區,6401800,2019-05-13 06:00:00,24,22,88,西北風,1,<= 1,27,晴,01,10,10,2019-05-12
高雄市,鳥松區,6401800,2019-05-13 09:00:00,28,25,82,偏西風,2,<= 1,32,多雲,04,10,10,2019-05-12
高雄市,鳥松區,6401800,2019-05-13 12:00:00,31,28,83,偏西風,2,2,36,晴,01,0,0,2019-05-12
高雄市,鳥松區,6401800,2019-05-13 15:00:00,31,26,74,偏西風,2,<= 1,35,晴,01,0,0,2019-05-12
高雄市,鳥松區,6401800,2019-05-13 18:00:00,29,25,78,西南風,2,<= 1,32,多雲,04,0,0,2019-05-12
高雄市,鳥松區,6401800,2019-05-13 21:00:00,27,24,84,西南風,1,<= 1,30,多雲,04,0,0,2019-05-12
高雄市,岡山區,6401900,2019-05-13 00:00:00,26,25,93,東北風,1,<= 1,30,晴,01,0,0,2019-05-12
高雄市,岡山區,6401900,2019-05-13 03:00:00,25,24,95,東北風,1,<= 1,29,晴,01,0,0,2019-05-12
高雄市,岡山區,6401900,2019-05-13 06:00:00,25,24,96,偏北風,2,<= 1,28,晴,01,0,0,2019-05-12
高雄市,岡山區,6401900,2019-05-13 09:00:00,28,26,91,偏西風,2,<= 1,32,多雲,04,0,0,2019-05-12
高雄市,岡山區,6401900,2019-05-13 12:00:00,30,27,84,偏西風,3,2,35,晴,01,0,0,2019-05-12
高雄市,岡山區,6401900,2019-05-13 15:00:00,30,26,79,偏西風,2,2,34,晴,01,0,0,2019-05-12
高雄市,岡山區,6401900,2019-05-13 18:00:00,28,26,84,偏南風,2,<= 1,32,多雲,04,0,0,2019-05-12
高雄市,岡山區,6401900,2019-05-13 21:00:00,27,26,92,偏南風,1,<= 1,31,多雲,04,0,0,2019-05-12
高雄市,橋頭區,6402000,2019-05-13 00:00:00,27,26,96,東北風,1,<= 1,32,晴,01,0,0,2019-05-12
高雄市,橋頭區,6402000,2019-05-13 03:00:00,26,26,97,東北風,1,<= 1,31,晴,01,0,0,2019-05-12
高雄市,橋頭區,6402000,2019-05-13 06:00:00,25,25,98,偏北風,1,<= 1,29,晴,01,0,0,2019-05-12
高雄市,橋頭區,6402000,2019-05-13 09:00:00,29,28,94,偏西風,2,<= 1,34,多雲,04,0,0,2019-05-12
高雄市,橋頭區,6402000,2019-05-13 12:00:00,32,29,86,偏西風,3,2,37,晴,01,0,0,2019-05-12
高雄市,橋頭區,6402000,2019-05-13 15:00:00,32,28,79,偏西風,2,<= 1,36,晴,01,0,0,2019-05-12
高雄市,橋頭區,6402000,2019-05-13 18:00:00,30,27,86,偏南風,2,<= 1,34,多雲,04,0,0,2019-05-12
高雄市,橋頭區,6402000,2019-05-13 21:00:00,28,27,93,偏南風,1,<= 1,32,多雲,04,0,0,2019-05-12
高雄市,燕巢區,6402100,2019-05-13 00:00:00,25,25,97,偏北風,2,<= 1,30,晴,01,0,10,2019-05-12
高雄市,燕巢區,6402100,2019-05-13 03:00:00,24,24,99,東北風,1,<= 1,28,晴,01,0,10,2019-05-12
高雄市,燕巢區,6402100,2019-05-13 06:00:00,24,24,98,偏北風,1,<= 1,27,晴,01,10,10,2019-05-12
高雄市,燕巢區,6402100,2019-05-13 09:00:00,28,27,94,偏西風,2,<= 1,33,多雲,04,10,10,2019-05-12
高雄市,燕巢區,6402100,2019-05-13 12:00:00,30,28,87,西南風,3,2,35,多雲,04,0,0,2019-05-12
高雄市,燕巢區,6402100,2019-05-13 15:00:00,30,27,82,偏西風,2,<= 1,34,晴,01,0,0,2019-05-12
高雄市,燕巢區,6402100,2019-05-13 18:00:00,28,26,88,西南風,2,<= 1,32,多雲,04,0,0,2019-05-12
高雄市,燕巢區,6402100,2019-05-13 21:00:00,26,26,96,偏南風,1,<= 1,30,多雲,04,0,0,2019-05-12
高雄市,田寮區,6402200,2019-05-13 00:00:00,25,25,99,偏東風,1,<= 1,28,晴,01,0,10,2019-05-12
高雄市,田寮區,6402200,2019-05-13 03:00:00,24,24,100,東北風,1,<= 1,27,晴,01,0,10,2019-05-12
高雄市,田寮區,6402200,2019-05-13 06:00:00,24,24,99,偏北風,1,<= 1,27,晴,01,10,10,2019-05-12
高雄市,田寮區,6402200,2019-05-13 09:00:00,28,28,96,偏西風,2,2,34,多雲,04,10,10,2019-05-12
高雄市,田寮區,6402200,2019-05-13 12:00:00,31,29,90,偏西風,3,2,36,多雲,04,10,10,2019-05-12
高雄市,田寮區,6402200,2019-05-13 15:00:00,31,28,87,偏西風,2,<= 1,35,晴,01,10,10,2019-05-12
高雄市,田寮區,6402200,2019-05-13 18:00:00,28,26,92,西南風,2,<= 1,32,多雲,04,0,10,2019-05-12
高雄市,田寮區,6402200,2019-05-13 21:00:00,26,26,100,東南風,1,<= 1,30,多雲,04,0,10,2019-05-12
高雄市,阿蓮區,6402300,2019-05-13 00:00:00,25,25,100,偏東風,2,<= 1,29,晴,01,0,0,2019-05-12
高雄市,阿蓮區,6402300,2019-05-13 03:00:00,24,24,100,東北風,1,<= 1,28,晴,01,0,0,2019-05-12
高雄市,阿蓮區,6402300,2019-05-13 06:00:00,24,24,100,偏北風,1,<= 1,28,晴,01,0,0,2019-05-12
高雄市,阿蓮區,6402300,2019-05-13 09:00:00,28,28,98,偏西風,2,2,34,多雲,04,0,0,2019-05-12
高雄市,阿蓮區,6402300,2019-05-13 12:00:00,31,29,92,偏西風,3,2,36,多雲,04,0,0,2019-05-12
高雄市,阿蓮區,6402300,2019-05-13 15:00:00,30,28,89,偏西風,1,<= 1,35,晴,01,0,0,2019-05-12
高雄市,阿蓮區,6402300,2019-05-13 18:00:00,28,27,94,偏南風,2,<= 1,33,多雲,04,0,0,2019-05-12
高雄市,阿蓮區,6402300,2019-05-13 21:00:00,26,26,100,東南風,1,<= 1,30,多雲,04,0,0,2019-05-12
高雄市,路竹區,6402400,2019-05-13 00:00:00,26,26,98,東北風,1,<= 1,30,晴,01,0,0,2019-05-12
高雄市,路竹區,6402400,2019-05-13 03:00:00,25,25,99,東北風,2,<= 1,29,晴,01,0,0,2019-05-12
高雄市,路竹區,6402400,2019-05-13 06:00:00,25,25,100,偏北風,2,<= 1,28,晴,01,0,0,2019-05-12
高雄市,路竹區,6402400,2019-05-13 09:00:00,28,28,97,偏西風,2,2,34,晴,01,0,0,2019-05-12
高雄市,路竹區,6402400,2019-05-13 12:00:00,31,29,93,偏西風,3,2,36,晴,01,0,0,2019-05-12
高雄市,路竹區,6402400,2019-05-13 15:00:00,31,29,90,偏西風,3,2,35,晴,01,0,0,2019-05-12
高雄市,路竹區,6402400,2019-05-13 18:00:00,29,27,94,偏南風,2,2,33,多雲,04,0,0,2019-05-12
高雄市,路竹區,6402400,2019-05-13 21:00:00,27,27,99,偏南風,2,<= 1,31,多雲,04,0,0,2019-05-12
高雄市,湖內區,6402500,2019-05-13 00:00:00,26,24,88,東北風,1,<= 1,29,晴,01,0,0,2019-05-12
高雄市,湖內區,6402500,2019-05-13 03:00:00,25,24,94,東北風,2,2,29,晴,01,0,0,2019-05-12
高雄市,湖內區,6402500,2019-05-13 06:00:00,25,24,96,偏北風,3,2,28,晴,01,0,0,2019-05-12
高雄市,湖內區,6402500,2019-05-13 09:00:00,28,25,86,偏西風,2,<= 1,31,晴,01,0,0,2019-05-12
高雄市,湖內區,6402500,2019-05-13 12:00:00,30,25,76,偏西風,3,2,34,晴,01,0,0,2019-05-12
高雄市,湖內區,6402500,2019-05-13 15:00:00,30,25,77,偏西風,3,2,33,晴,01,0,0,2019-05-12
高雄市,湖內區,6402500,2019-05-13 18:00:00,28,25,84,偏南風,3,2,31,多雲,04,0,0,2019-05-12
高雄市,湖內區,6402500,2019-05-13 21:00:00,27,24,86,偏南風,2,2,29,多雲,04,0,0,2019-05-12
高雄市,茄萣區,6402600,2019-05-13 00:00:00,26,23,88,東北風,1,<= 1,28,晴,01,0,0,2019-05-12
高雄市,茄萣區,6402600,2019-05-13 03:00:00,25,24,92,東北風,3,2,29,晴,01,0,0,2019-05-12
高雄市,茄萣區,6402600,2019-05-13 06:00:00,24,24,95,偏北風,3,2,27,晴,01,0,0,2019-05-12
高雄市,茄萣區,6402600,2019-05-13 09:00:00,27,25,87,偏西風,2,2,30,晴,01,0,0,2019-05-12
高雄市,茄萣區,6402600,2019-05-13 12:00:00,29,24,77,偏西風,4,3,32,晴,01,0,0,2019-05-12
高雄市,茄萣區,6402600,2019-05-13 15:00:00,29,24,77,偏西風,3,2,31,晴,01,0,0,2019-05-12
高雄市,茄萣區,6402600,2019-05-13 18:00:00,27,24,84,偏南風,3,2,30,多雲,04,0,0,2019-05-12
高雄市,茄萣區,6402600,2019-05-13 21:00:00,26,23,84,偏南風,2,2,28,多雲,04,0,0,2019-05-12
高雄市,永安區,6402700,2019-05-13 00:00:00,25,24,89,東北風,1,<= 1,28,晴,01,0,0,2019-05-12
高雄市,永安區,6402700,2019-05-13 03:00:00,25,23,91,偏北風,3,2,28,晴,01,0,0,2019-05-12
高雄市,永安區,6402700,2019-05-13 06:00:00,24,23,93,偏北風,3,2,27,晴,01,0,0,2019-05-12
高雄市,永安區,6402700,2019-05-13 09:00:00,27,25,91,偏西風,2,2,30,晴,01,0,0,2019-05-12
高雄市,永安區,6402700,2019-05-13 12:00:00,29,25,82,偏西風,4,3,32,晴,01,0,0,2019-05-12
高雄市,永安區,6402700,2019-05-13 15:00:00,29,24,76,偏西風,3,2,31,晴,01,0,0,2019-05-12
高雄市,永安區,6402700,2019-05-13 18:00:00,27,24,81,偏南風,3,2,29,多雲,04,0,0,2019-05-12
高雄市,永安區,6402700,2019-05-13 21:00:00,26,23,84,西南風,2,2,28,多雲,04,0,0,2019-05-12
高雄市,彌陀區,6402800,2019-05-13 00:00:00,26,24,91,東北風,0,<= 1,29,晴,01,0,0,2019-05-12
高雄市,彌陀區,6402800,2019-05-13 03:00:00,25,24,93,東北風,2,2,29,晴,01,0,0,2019-05-12
高雄市,彌陀區,6402800,2019-05-13 06:00:00,25,24,94,偏北風,2,2,27,晴,01,0,0,2019-05-12
高雄市,彌陀區,6402800,2019-05-13 09:00:00,27,26,92,偏西風,2,2,31,晴,01,0,0,2019-05-12
高雄市,彌陀區,6402800,2019-05-13 12:00:00,29,26,86,偏西風,3,2,33,晴,01,0,0,2019-05-12
高雄市,彌陀區,6402800,2019-05-13 15:00:00,29,25,78,偏西風,3,2,32,晴,01,0,0,2019-05-12
高雄市,彌陀區,6402800,2019-05-13 18:00:00,27,24,81,偏南風,3,2,30,多雲,04,0,0,2019-05-12
高雄市,彌陀區,6402800,2019-05-13 21:00:00,26,24,88,偏南風,2,<= 1,29,多雲,04,0,0,2019-05-12
高雄市,梓官區,6402900,2019-05-13 00:00:00,26,24,89,東北風,0,<= 1,30,晴,01,0,0,2019-05-12
高雄市,梓官區,6402900,2019-05-13 03:00:00,26,24,90,東北風,2,<= 1,30,晴,01,0,0,2019-05-12
高雄市,梓官區,6402900,2019-05-13 06:00:00,25,24,92,偏北風,2,2,28,晴,01,0,0,2019-05-12
高雄市,梓官區,6402900,2019-05-13 09:00:00,28,26,90,偏西風,2,2,32,多雲,04,0,0,2019-05-12
高雄市,梓官區,6402900,2019-05-13 12:00:00,30,27,86,偏西風,3,2,34,晴,01,0,0,2019-05-12
高雄市,梓官區,6402900,2019-05-13 15:00:00,29,25,79,偏西風,3,2,32,晴,01,0,0,2019-05-12
高雄市,梓官區,6402900,2019-05-13 18:00:00,28,24,81,偏南風,2,2,31,多雲,04,0,0,2019-05-12
高雄市,梓官區,6402900,2019-05-13 21:00:00,27,24,85,偏南風,1,<= 1,30,多雲,04,0,0,2019-05-12
高雄市,旗山區,6403000,2019-05-13 00:00:00,25,25,99,偏南風,1,<= 1,29,晴,01,0,20,2019-05-12
高雄市,旗山區,6403000,2019-05-13 03:00:00,24,24,100,東北風,2,<= 1,28,晴,01,0,20,2019-05-12
高雄市,旗山區,6403000,2019-05-13 06:00:00,24,24,97,西北風,2,<= 1,27,晴,01,20,20,2019-05-12
高雄市,旗山區,6403000,2019-05-13 09:00:00,29,26,86,偏西風,2,2,33,多雲,04,20,20,2019-05-12
高雄市,旗山區,6403000,2019-05-13 12:00:00,32,29,80,西南風,2,<= 1,37,午後短暫雷陣雨,15,30,30,2019-05-12
高雄市,旗山區,6403000,2019-05-13 15:00:00,32,26,75,偏西風,1,<= 1,36,多雲,04,30,30,2019-05-12
高雄市,旗山區,6403000,2019-05-13 18:00:00,29,26,86,偏南風,2,2,33,多雲,04,0,30,2019-05-12
高雄市,旗山區,6403000,2019-05-13 21:00:00,26,26,100,東南風,2,<= 1,30,多雲,04,0,30,2019-05-12
高雄市,美濃區,6403100,2019-05-13 00:00:00,25,25,99,東南風,2,<= 1,29,晴,01,0,20,2019-05-12
高雄市,美濃區,6403100,2019-05-13 03:00:00,24,24,100,東北風,2,<= 1,28,晴,01,0,20,2019-05-12
高雄市,美濃區,6403100,2019-05-13 06:00:00,24,24,98,西北風,2,2,27,晴,01,20,20,2019-05-12
高雄市,美濃區,6403100,2019-05-13 09:00:00,29,26,84,偏西風,2,<= 1,33,多雲,04,20,20,2019-05-12
高雄市,美濃區,6403100,2019-05-13 12:00:00,32,29,80,偏南風,2,2,37,午後短暫雷陣雨,15,30,30,2019-05-12
高雄市,美濃區,6403100,2019-05-13 15:00:00,32,29,80,偏西風,2,<= 1,36,午後短暫雷陣雨,15,30,30,2019-05-12
高雄市,美濃區,6403100,2019-05-13 18:00:00,29,26,83,偏南風,2,2,33,陰,07,0,30,2019-05-12
高雄市,美濃區,6403100,2019-05-13 21:00:00,26,26,100,東南風,2,2,30,多雲,04,0,30,2019-05-12
高雄市,六龜區,6403200,2019-05-13 00:00:00,23,23,100,偏東風,3,2,26,多雲,04,0,20,2019-05-12
高雄市,六龜區,6403200,2019-05-13 03:00:00,23,23,99,東北風,3,2,25,晴,01,0,20,2019-05-12
高雄市,六龜區,6403200,2019-05-13 06:00:00,23,22,99,偏西風,2,2,24,晴,01,20,20,2019-05-12
高雄市,六龜區,6403200,2019-05-13 09:00:00,30,28,92,西南風,2,<= 1,34,多雲,04,20,20,2019-05-12
高雄市,六龜區,6403200,2019-05-13 12:00:00,32,29,82,西南風,2,<= 1,38,午後短暫雷陣雨,15,50,50,2019-05-12
高雄市,六龜區,6403200,2019-05-13 15:00:00,31,29,90,偏西風,2,2,37,午後短暫雷陣雨,15,50,50,2019-05-12
高雄市,六龜區,6403200,2019-05-13 18:00:00,28,27,96,偏南風,3,2,32,短暫陣雨,08,30,50,2019-05-12
高雄市,六龜區,6403200,2019-05-13 21:00:00,25,25,100,偏南風,2,2,27,多雲,04,30,50,2019-05-12
高雄市,甲仙區,6403300,2019-05-13 00:00:00,22,22,99,東北風,2,2,24,多雲,04,0,20,2019-05-12
高雄市,甲仙區,6403300,2019-05-13 03:00:00,21,21,98,東北風,2,<= 1,23,晴,01,0,20,2019-05-12
高雄市,甲仙區,6403300,2019-05-13 06:00:00,21,21,98,西北風,2,<= 1,23,晴,01,20,20,2019-05-12
高雄市,甲仙區,6403300,2019-05-13 09:00:00,30,28,92,偏西風,2,<= 1,35,晴,01,20,20,2019-05-12
高雄市,甲仙區,6403300,2019-05-13 12:00:00,33,30,82,西南風,3,2,39,午後短暫雷陣雨,15,30,30,2019-05-12
高雄市,甲仙區,6403300,2019-05-13 15:00:00,32,29,85,偏西風,2,<= 1,37,午後短暫雷陣雨,15,30,30,2019-05-12
高雄市,甲仙區,6403300,2019-05-13 18:00:00,27,26,93,西南風,2,2,31,短暫陣雨,08,30,30,2019-05-12
高雄市,甲仙區,6403300,2019-05-13 21:00:00,24,24,100,偏南風,2,<= 1,26,多雲,04,30,30,2019-05-12
高雄市,杉林區,6403400,2019-05-13 00:00:00,25,25,98,偏東風,2,2,29,晴,01,0,20,2019-05-12
高雄市,杉林區,6403400,2019-05-13 03:00:00,24,24,98,東北風,2,<= 1,27,晴,01,0,20,2019-05-12
高雄市,杉林區,6403400,2019-05-13 06:00:00,24,23,94,西北風,2,2,27,晴,01,20,20,2019-05-12
高雄市,杉林區,6403400,2019-05-13 09:00:00,32,28,80,偏西風,2,<= 1,36,多雲,04,20,20,2019-05-12
高雄市,杉林區,6403400,2019-05-13 12:00:00,35,32,80,西南風,2,<= 1,42,午後短暫雷陣雨,15,30,30,2019-05-12
高雄市,杉林區,6403400,2019-05-13 15:00:00,34,31,80,偏西風,2,<= 1,41,午後短暫雷陣雨,15,30,30,2019-05-12
高雄市,杉林區,6403400,2019-05-13 18:00:00,30,27,84,西南風,2,2,35,陰,07,0,30,2019-05-12
高雄市,杉林區,6403400,2019-05-13 21:00:00,27,27,99,東南風,2,<= 1,31,多雲,04,0,30,2019-05-12
高雄市,內門區,6403500,2019-05-13 00:00:00,24,24,98,東南風,2,2,27,晴,01,0,10,2019-05-12
高雄市,內門區,6403500,2019-05-13 03:00:00,23,23,100,東北風,2,<= 1,26,晴,01,0,10,2019-05-12
高雄市,內門區,6403500,2019-05-13 06:00:00,23,23,98,西北風,2,<= 1,26,晴,01,10,10,2019-05-12
高雄市,內門區,6403500,2019-05-13 09:00:00,30,28,89,偏西風,2,<= 1,34,多雲,04,10,10,2019-05-12
高雄市,內門區,6403500,2019-05-13 12:00:00,33,30,80,西南風,2,<= 1,38,午後短暫雷陣雨,15,30,30,2019-05-12
高雄市,內門區,6403500,2019-05-13 15:00:00,32,28,78,偏西風,2,<= 1,37,多雲,04,30,30,2019-05-12
高雄市,內門區,6403500,2019-05-13 18:00:00,29,27,89,西南風,2,<= 1,33,多雲,04,0,30,2019-05-12
高雄市,內門區,6403500,2019-05-13 21:00:00,26,26,100,東南風,2,<= 1,29,多雲,04,0,30,2019-05-12
高雄市,茂林區,6403600,2019-05-13 00:00:00,24,24,99,偏東風,3,2,27,晴,01,0,20,2019-05-12
高雄市,茂林區,6403600,2019-05-13 03:00:00,23,23,99,東北風,2,2,26,晴,01,0,20,2019-05-12
高雄市,茂林區,6403600,2019-05-13 06:00:00,23,23,97,偏西風,2,2,26,晴,01,20,20,2019-05-12
高雄市,茂林區,6403600,2019-05-13 09:00:00,30,28,89,西南風,2,2,34,多雲,04,20,20,2019-05-12
高雄市,茂林區,6403600,2019-05-13 12:00:00,32,29,80,東南風,2,2,37,午後短暫雷陣雨,15,60,60,2019-05-12
高雄市,茂林區,6403600,2019-05-13 15:00:00,31,28,80,西南風,2,<= 1,35,午後短暫雷陣雨,15,60,60,2019-05-12
高雄市,茂林區,6403600,2019-05-13 18:00:00,28,26,90,東南風,2,2,32,短暫陣雨,08,30,60,2019-05-12
高雄市,茂林區,6403600,2019-05-13 21:00:00,25,25,97,東南風,2,2,29,多雲,04,30,60,2019-05-12
高雄市,桃源區,6403700,2019-05-13 00:00:00,21,21,99,偏東風,3,2,23,多雲,04,0,20,2019-05-12
高雄市,桃源區,6403700,2019-05-13 03:00:00,20,20,99,偏東風,2,<= 1,22,晴,01,0,20,2019-05-12
高雄市,桃源區,6403700,2019-05-13 06:00:00,20,20,97,偏西風,1,<= 1,22,晴,01,20,20,2019-05-12
高雄市,桃源區,6403700,2019-05-13 09:00:00,27,25,88,偏西風,2,<= 1,31,多雲,04,20,20,2019-05-12
高雄市,桃源區,6403700,2019-05-13 12:00:00,30,26,80,西南風,2,<= 1,34,午後短暫雷陣雨,15,70,70,2019-05-12
高雄市,桃源區,6403700,2019-05-13 15:00:00,28,26,87,偏西風,2,2,32,午後短暫雷陣雨,15,70,70,2019-05-12
高雄市,桃源區,6403700,2019-05-13 18:00:00,25,23,90,偏南風,2,<= 1,27,多雲,04,10,70,2019-05-12
高雄市,桃源區,6403700,2019-05-13 21:00:00,22,22,100,東南風,2,<= 1,25,多雲,04,10,70,2019-05-12
高雄市,那瑪夏區,6403800,2019-05-13 00:00:00,20,20,100,偏東風,3,2,22,多雲,04,0,20,2019-05-12
高雄市,那瑪夏區,6403800,2019-05-13 03:00:00,19,19,100,偏東風,2,<= 1,20,晴,01,0,20,2019-05-12
高雄市,那瑪夏區,6403800,2019-05-13 06:00:00,19,19,100,偏西風,2,<= 1,21,晴,01,20,20,2019-05-12
高雄市,那瑪夏區,6403800,2019-05-13 09:00:00,25,24,96,西南風,2,<= 1,28,多雲,04,20,20,2019-05-12
高雄市,那瑪夏區,6403800,2019-05-13 12:00:00,28,27,92,偏西風,1,<= 1,32,午後短暫雷陣雨,15,60,60,2019-05-12
高雄市,那瑪夏區,6403800,2019-05-13 15:00:00,26,26,97,偏西風,2,2,31,午後短暫雷陣雨,15,60,60,2019-05-12
高雄市,那瑪夏區,6403800,2019-05-13 18:00:00,23,23,97,偏南風,2,<= 1,25,短暫陣雨,08,30,60,2019-05-12
高雄市,那瑪夏區,6403800,2019-05-13 21:00:00,21,21,100,偏南風,2,<= 1,23,多雲,04,30,60,2019-05-12
新北市,板橋區,6500100,2019-05-13 00:00:00,25,22,85,東北風,2,2,27,晴,01,0,10,2019-05-12
新北市,板橋區,6500100,2019-05-13 03:00:00,24,22,87,偏東風,2,<= 1,26,晴,01,0,10,2019-05-12
新北市,板橋區,6500100,2019-05-13 06:00:00,23,21,86,偏東風,0,<= 1,25,晴,01,10,10,2019-05-12
新北市,板橋區,6500100,2019-05-13 09:00:00,27,22,77,偏西風,1,<= 1,31,多雲,04,10,10,2019-05-12
新北市,板橋區,6500100,2019-05-13 12:00:00,30,25,73,西北風,1,<= 1,34,多雲,04,10,10,2019-05-12
新北市,板橋區,6500100,2019-05-13 15:00:00,30,26,79,偏西風,2,<= 1,34,多雲,04,10,10,2019-05-12
新北市,板橋區,6500100,2019-05-13 18:00:00,27,24,82,偏西風,0,<= 1,30,晴,01,10,10,2019-05-12
新北市,板橋區,6500100,2019-05-13 21:00:00,25,23,89,偏南風,0,<= 1,29,晴,01,10,10,2019-05-12
新北市,三重區,6500200,2019-05-13 00:00:00,25,23,86,偏東風,3,2,27,晴,01,0,10,2019-05-12
新北市,三重區,6500200,2019-05-13 03:00:00,24,22,88,偏東風,2,2,26,晴,01,0,10,2019-05-12
新北市,三重區,6500200,2019-05-13 06:00:00,24,21,87,偏東風,1,<= 1,26,晴,01,10,10,2019-05-12
新北市,三重區,6500200,2019-05-13 09:00:00,27,22,75,西北風,1,<= 1,31,多雲,04,10,10,2019-05-12
新北市,三重區,6500200,2019-05-13 12:00:00,30,24,72,西北風,0,<= 1,34,多雲,04,10,10,2019-05-12
新北市,三重區,6500200,2019-05-13 15:00:00,30,25,77,偏西風,1,<= 1,34,多雲,04,10,10,2019-05-12
新北市,三重區,6500200,2019-05-13 18:00:00,27,24,82,西南風,1,<= 1,31,晴,01,10,10,2019-05-12
新北市,三重區,6500200,2019-05-13 21:00:00,25,24,89,偏南風,0,<= 1,29,晴,01,10,10,2019-05-12
新北市,中和區,6500300,2019-05-13 00:00:00,25,22,86,偏東風,2,<= 1,27,晴,01,0,10,2019-05-12
新北市,中和區,6500300,2019-05-13 03:00:00,24,22,87,偏東風,2,<= 1,26,晴,01,0,10,2019-05-12
新北市,中和區,6500300,2019-05-13 06:00:00,23,21,86,偏東風,0,<= 1,26,晴,01,10,10,2019-05-12
新北市,中和區,6500300,2019-05-13 09:00:00,27,23,80,偏西風,1,<= 1,31,多雲,04,10,10,2019-05-12
新北市,中和區,6500300,2019-05-13 12:00:00,30,26,77,西北風,0,<= 1,35,多雲,04,10,10,2019-05-12
新北市,中和區,6500300,2019-05-13 15:00:00,30,26,81,偏西風,1,<= 1,35,多雲,04,10,10,2019-05-12
新北市,中和區,6500300,2019-05-13 18:00:00,27,24,85,偏西風,0,<= 1,31,晴,01,10,10,2019-05-12
新北市,中和區,6500300,2019-05-13 21:00:00,25,24,94,東南風,0,<= 1,30,晴,01,10,10,2019-05-12
新北市,永和區,6500400,2019-05-13 00:00:00,25,22,88,偏東風,2,2,27,晴,01,0,10,2019-05-12
新北市,永和區,6500400,2019-05-13 03:00:00,24,22,89,偏東風,2,2,26,晴,01,0,10,2019-05-12
新北市,永和區,6500400,2019-05-13 06:00:00,23,21,88,偏東風,0,<= 1,25,晴,01,10,10,2019-05-12
新北市,永和區,6500400,2019-05-13 09:00:00,27,23,78,偏西風,1,<= 1,31,多雲,04,10,10,2019-05-12
新北市,永和區,6500400,2019-05-13 12:00:00,30,28,80,西北風,1,<= 1,35,午後短暫雷陣雨,15,30,30,2019-05-12
新北市,永和區,6500400,2019-05-13 15:00:00,30,26,80,偏西風,1,<= 1,35,多雲,04,30,30,2019-05-12
新北市,永和區,6500400,2019-05-13 18:00:00,27,25,86,偏西風,0,<= 1,31,晴,01,10,30,2019-05-12
新北市,永和區,6500400,2019-05-13 21:00:00,26,24,94,東南風,0,<= 1,30,晴,01,10,30,2019-05-12
新北市,新莊區,6500500,2019-05-13 00:00:00,25,23,88,偏東風,3,2,27,晴,01,0,10,2019-05-12
新北市,新莊區,6500500,2019-05-13 03:00:00,24,22,90,偏東風,2,<= 1,26,晴,01,0,10,2019-05-12
新北市,新莊區,6500500,2019-05-13 06:00:00,23,21,89,偏東風,0,<= 1,26,晴,01,10,10,2019-05-12
新北市,新莊區,6500500,2019-05-13 09:00:00,27,23,78,西北風,1,<= 1,30,多雲,04,10,10,2019-05-12
新北市,新莊區,6500500,2019-05-13 12:00:00,30,25,75,西北風,0,<= 1,34,多雲,04,10,10,2019-05-12
新北市,新莊區,6500500,2019-05-13 15:00:00,29,26,80,偏西風,2,<= 1,34,多雲,04,10,10,2019-05-12
新北市,新莊區,6500500,2019-05-13 18:00:00,27,24,84,西南風,1,<= 1,30,晴,01,10,10,2019-05-12
新北市,新莊區,6500500,2019-05-13 21:00:00,25,24,91,偏南風,0,<= 1,29,晴,01,10,10,2019-05-12
